ID,employee_id,camera_no,confidence,name,time,branch_id,status
141208,2008042006s,3,0.65,,2024-05-05 09:28:54,,0
141215,2004071501,3,0.65,,2024-05-05 09:29:26,,0
141217,2023031402s,3,0.69,,2024-05-05 09:29:36,,0
141233,2019021701,1,0.69,,2024-05-05 09:31:52,,0
141238,2012061001,1,0.69,,2024-05-05 09:32:18,,0
141241,2013060508,3,0.66,,2024-05-05 09:33:32,,0
141242,2022120602s,1,0.63,,2024-05-05 09:33:59,,0
