USR_ID
2010083102
2006040302s
2015111901
2010121503s
2021040801s
2009070202
2006050701
2010030103s
2017022702
2021010601s
2021110201
2010041905
2002021401
2014071315
2019010102
2002022801s
2017080801
2021111603
2001050301
2017022702s
2006051004s
2022122904
2015050601
2019112601
2012111801s
2012103001s
2017042601
2019072201
2022101802s
2019101305s
2001061201
2021062002
2021010401
2012062104
2010072201s
2002020301s
2015111901s
2019090101
2021040801
2006030104
2010100306
2012030106
2002020205
2008121101s
2009030106
2018121201
2009071904
2001060105
2021041103s
2017122801
2006082002s
2007042402
2022051605
2020082601s
2018050603
2011030615
2010041904
2008121103
2018120201
2014071514
2017113001
2002010106
2023032002
2007053105s
2013010901
2002021401s
2012121703s
2020101301
2008090801s
2010051301s
2006082002
2021060104
2021030901s
2009072703
2020101202
2019090119s
2017051701s
2010100703s
2010041903
2005092901
2012032901
2011040304s
2009071904s
2010022301
2011042801s
2005121802
2010100306s
2021111602s
2021091401
2009071501s
2017041901
2011032704
2013060218
2002020205s
2011042801
2018120905
2015052001
2012103001
2002072802
2013012302
2011010901
2010122204
2009021801
2009061001
2020022302s
2016120106
2009112302
2022120602s
2010061701
2012060303s
2011051501
2018102302
2023012503s
2013050203s
2012030109
2021112302
2011010202
2012030601s
2014071701
2011030612
2021060101
2022082501
2022122201
2017120301
2003070801
2023011201s
2021081203
2010042402s
2016033101
2023092702
2007080602
2021121501s
2012092307
2009071301
2022110305
2012111801
2020110401
2023040501
2019090120s
2001061201s
2002031613s
2001060203s
2007050901
2017051701
2006080112
2008061101
2021020802
2005092901s
2014070901
2018122301s
2010061502
2013070401s
2021090102s
2021093001
2021010601
2022090101s
2010101101
2018082901
2021041201
2022091501
2017021202
2002021605
2007042315s
2012061101
2011031316
2010022505
2020062101
2019072201s
2012072402
2020021904
2022090103
2019091501
2007080102
2014040801
2018110601
2009010502
2015052001s
2018032002
2015040601s
2016120117
2011032103
2011032302
2016120137
2010032801
2022032003
2021022504s
2004120111
2007120304
2019121901
2012080703
2022083101
2005121902
2011112404
2009090101
2009070902s
2010032801s
2015070601
2019090117
